sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
R_Head_Z_For,False,3,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,10,,,,,,,,,0,439,439,439,,,,,,,,,,,,,3957.5312183,3958.6151472000006,,,,,,,3962.2640128,3962.2640128,3962.2640128,3962.2640128,3962.2640128,3962.2640128,3962.2640128,3962.2640128,None,None,None,,,,,,,,,,,3957.5312183,3957.5312183,None,,3958.6151472000006,3958.6151472000006,n,2.4749283000003004,3957.5312183,3957.5312183,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_Z_Back,True,3,robot,3,False,False,robot_stimuli\L_Arm_Z_Back.mp4,10,,,,,,,,,0,440,440,440,,,,,,,,,,,,,3962.2640128,3963.3453786000005,,,,,,,3966.9862841,3966.9862841,3966.9862841,3966.9862841,3966.9862841,3966.9862841,3966.9862841,3966.9862841,None,None,None,,,,,,,,,,,3962.2640128,3962.2640128,None,,3963.3453786000005,3963.3453786000005,n,3.0741024999999524,3962.2640128,3962.2640128,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Base_Z_For,False,3,robot,3,False,False,robot_stimuli\R_Base_Z_For.mp4,10,,,,,,,,,0,441,441,441,,,,,,,,,,,,,3966.9862841,,,,,,,,3971.7175506,3971.7175506,3971.7175506,3971.7175506,3971.7175506,3971.7175506,3971.7175506,3971.7175506,None,None,None,,,,,,,,,,,3966.9862841,3966.9862841,None,,3968.0782042000005,3968.0782042000005,n,2.316055900000009,3966.9862841,3966.9862841,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_Y_Back,False,3,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,10,,,,,,,,,0,442,442,442,,,,,,,,,,,,,3971.7175506,3972.7979506000006,,,,,,,3976.3815545,3976.3815545,3976.3815545,3976.3815545,3976.3815545,3976.3815545,3976.3815545,3976.3815545,None,None,None,,,,,,,,,,,3971.7175506,3971.7175506,None,,3972.7979506000006,3972.7979506000006,n,1.3336615999998855,3971.7175506,3971.7175506,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_Back,False,3,robot,3,False,False,robot_stimuli\R_Arm_Z_Back.mp4,10,,,,,,,,,0,443,443,443,,,,,,,,,,,,,3976.3815545,3977.4615541,,,,,,,3981.1012665000003,3981.1012665000003,3981.1012665000003,3981.1012665000003,3981.1012665000003,3981.1012665000003,3981.1012665000003,3981.1012665000003,None,None,None,,,,,,,,,,,3976.3815545,3976.3815545,None,,3977.4615541,3977.4615541,n,2.4223433999997894,3976.3815545,3976.3815545,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_Back,False,3,robot,3,False,False,robot_stimuli\R_Arm_Z_Back.mp4,10,,,,,,,,,0,444,444,444,,,,,,,,,,,,,3981.1012665000003,3982.1757985,,,,,,,3985.8137361000004,3985.8137361000004,3985.8137361000004,3985.8137361000004,3985.8137361000004,3985.8137361000004,3985.8137361000004,3985.8137361000004,None,None,None,,,,,,,,,,,3981.1012665000003,3981.1012665000003,None,,3982.1757985,3982.1757985,n,2.5557307999999637,3981.1012665000003,3981.1012665000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_Back,False,3,robot,3,False,False,robot_stimuli\R_Arm_Z_Back.mp4,10,,,,,,,,,0,445,445,445,,,,,,,,,,,,,3985.8137361000004,3986.8919379000004,,,,,,,3990.5322761,3990.5322761,3990.5322761,3990.5322761,3990.5322761,3990.5322761,3990.5322761,3990.5322761,None,None,None,,,,,,,,,,,3985.8137361000004,3985.8137361000004,None,,3986.8919379000004,3986.8919379000004,None,,3985.8137361000004,3985.8137361000004,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_Y_Back,False,3,robot,3,False,False,robot_stimuli\R_Torso_Y_Back.mp4,10,,,,,,,,,0,446,446,446,,,,,,,,,,,,,3990.5322761,3991.6140625000003,,,,,,,3995.263295,3995.263295,3995.263295,3995.263295,3995.263295,3995.263295,3995.263295,3995.263295,None,None,None,,,,,,,,,,,3990.5322761,3990.5322761,None,,3991.6140625000003,3991.6140625000003,n,2.317975199999836,3990.5322761,3990.5322761,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_X_For,False,3,robot,3,False,False,robot_stimuli\L_Arm_X_For.mp4,10,,,,,,,,,0,447,447,447,,,,,,,,,,,,,3995.263295,3996.3457877000005,,,,,,,3999.9961260000005,3999.9961260000005,3999.9961260000005,3999.9961260000005,3999.9961260000005,3999.9961260000005,3999.9961260000005,3999.9961260000005,None,None,None,,,,,,,,,,,3995.263295,3995.263295,None,,3996.3457877000005,3996.3457877000005,n,2.5295249000002684,3995.263295,3995.263295,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_X_For,False,3,robot,3,False,False,robot_stimuli\L_Torso_X_For.mp4,10,,,,,,,,,0,448,448,448,,,,,,,,,,,,,3999.9961260000005,4001.0817254,,,,,,,4004.7306027,4004.7306027,4004.7306027,4004.7306027,4004.7306027,4004.7306027,4004.7306027,4004.7306027,None,None,None,,,,,,,,,,,3999.9961260000005,3999.9961260000005,None,,4001.0817254,4001.0817254,c,2.2660479999996994,3999.9961260000005,3999.9961260000005,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Head_X_Back,False,3,robot,3,False,True,robot_stimuli\R_Head_X_Back.mp4,10,,,,,,,,,0,449,449,449,,,,,,,,,,,,,4004.7306027,4005.8117449000006,,,,,,,4009.4837449,4014.9211429,4009.4837449,4014.9211429,4009.4837449,4014.9211429,4009.4837449,4014.9211429,89.87654320987654,3.612984000000324,space,,,,5.367088799999891,,,,,,,4004.7306027,4004.7306027,None,,4005.8117449000006,4005.8117449000006,n,1.6800736999996104,4004.7306027,4004.7306027,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,2,letter,4,True,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,450,450,450,,,,,,,,,,,,,4020.2681527,4021.3257835,,,,,,,4023.3561817000004,4023.3561817000004,4023.3561817000004,4023.3561817000004,4023.3561817000004,4023.3561817000004,4023.3561817000004,4023.3561817000004,None,None,None,,,,,,,,,,,4014.9211429,4014.9211429,space,5.329234999999443,,4021.3257835,n,1.269394299999675,,,4021.3257835,4023.3561817000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,451,451,451,,,,,,,,,,,,,4023.3561817000004,4024.4213574,,,,,,,4026.4502618,4026.4502618,4026.4502618,4026.4502618,4026.4502618,4026.4502618,4026.4502618,4026.4502618,None,None,None,,,,,,,,,,,4023.3561817000004,4023.3561817000004,None,,,4024.4213574,n,0.9329681999999764,4023.3561817000004,4023.3561817000004,4024.4213574,4026.4502618,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,452,452,452,,,,,,,,,,,,,4026.4502618,4027.5047219000003,,,,,,,4029.5355321,4029.5355321,4029.5355321,4029.5355321,4029.5355321,4029.5355321,4029.5355321,4029.5355321,None,None,None,,,,,,,,,,,4026.4502618,4026.4502618,None,,,4027.5047219000003,c,0.706572100000102,4026.4502618,4026.4502618,4027.5047219000003,4029.5355321,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,453,453,453,,,,,,,,,,,,,4029.5355321,4030.5879557000003,,,,,,,4032.8148956,4032.8148956,4032.8148956,4032.8148956,4032.8148956,4032.8148956,4032.8148956,4032.8148956,None,None,None,,,,,,,,,,,4029.5355321,4029.5355321,None,,,4030.5879557000003,n,0.7916446999999778,4029.5355321,4029.5355321,4030.5879557000003,4032.8148956,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
V,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,454,454,454,,,,,,,,,,,,,4032.8148956,4033.8717032,,,,,,,4035.9072795000006,4035.9072795000006,4035.9072795000006,4035.9072795000006,4035.9072795000006,4035.9072795000006,4035.9072795000006,4035.9072795000006,None,None,None,,,,,,,,,,,4032.8148956,4032.8148956,None,,,4033.8717032,n,0.9231383999997149,4032.8148956,4032.8148956,4033.8717032,4035.9072795000006,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,455,455,455,,,,,,,,,,,,,4035.9072795000006,4036.9713251,,,,,,,4039.2036601000004,4039.2036601000004,4039.2036601000004,4039.2036601000004,4039.2036601000004,4039.2036601000004,4039.2036601000004,4039.2036601000004,None,None,None,,,,,,,,,,,4035.9072795000006,4035.9072795000006,None,,,4036.9713251,c,0.6477525000002231,4035.9072795000006,4035.9072795000006,4036.9713251,4039.2036601000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,456,456,456,,,,,,,,,,,,,4039.2036601000004,,,,,,,,4042.499088,4042.499088,4042.499088,4042.499088,4042.499088,4042.499088,4042.499088,4042.499088,None,None,None,,,,,,,,,,,4039.2036601000004,4039.2036601000004,None,,,4040.2714476000006,n,0.867969400000419,4039.2036601000004,4039.2036601000004,4040.2714476000006,4042.499088,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
V,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,457,457,457,,,,,,,,,,,,,4042.499088,4043.5553065999998,,,,,,,4045.7824691,4045.7824691,4045.7824691,4045.7824691,4045.7824691,4045.7824691,4045.7824691,4045.7824691,None,None,None,,,,,,,,,,,4042.499088,4042.499088,None,,,4043.5553065999998,n,1.1199719999997058,4042.499088,4042.499088,4043.5553065999998,4045.7824691,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
H,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,458,458,458,,,,,,,,,,,,,4045.7824691,4046.8385034,,,,,,,4049.0651731000003,4049.0651731000003,4049.0651731000003,4049.0651731000003,4049.0651731000003,4049.0651731000003,4049.0651731000003,4049.0651731000003,None,None,None,,,,,,,,,,,4045.7824691,4045.7824691,None,,,4046.8385034,n,1.2196914999996977,4045.7824691,4045.7824691,4046.8385034,4049.0651731000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
V,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,459,459,459,,,,,,,,,,,,,4049.0651731000003,4050.1211819000005,,,,,,,4052.3509697000004,4052.3509697000004,4052.3509697000004,4052.3509697000004,4052.3509697000004,4052.3509697000004,4052.3509697000004,4052.3509697000004,None,None,None,,,,,,,,,,,4049.0651731000003,4049.0651731000003,None,,,4050.1211819000005,c,0.7371468000003176,4049.0651731000003,4049.0651731000003,4050.1211819000005,4052.3509697000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,460,460,460,,,,,,,,,,,,,4052.3509697000004,4053.4049679000004,,,,,,,4055.6319608,4055.6319608,4055.6319608,4055.6319608,4055.6319608,4055.6319608,4055.6319608,4055.6319608,None,None,None,,,,,,,,,,,4052.3509697000004,4052.3509697000004,None,,,4053.4049679000004,n,0.9338520999992568,4052.3509697000004,4052.3509697000004,4053.4049679000004,4055.6319608,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
V,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,461,461,461,,,,,,,,,,,,,4055.6319608,4056.6890912000003,,,,,,,4058.9145894,4058.9145894,4058.9145894,4058.9145894,4058.9145894,4058.9145894,4058.9145894,4058.9145894,None,None,None,,,,,,,,,,,4055.6319608,4055.6319608,None,,,4056.6890912000003,c,0.6018419999993228,4055.6319608,4055.6319608,4056.6890912000003,4058.9145894,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
X,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,462,462,462,,,,,,,,,,,,,4058.9145894,4059.9718125000004,,,,,,,4061.9957384000004,4061.9957384000004,4061.9957384000004,4061.9957384000004,4061.9957384000004,4061.9957384000004,4061.9957384000004,4061.9957384000004,None,None,None,,,,,,,,,,,4058.9145894,4058.9145894,None,,,4059.9718125000004,n,0.9594032999995932,4058.9145894,4058.9145894,4059.9718125000004,4061.9957384000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,463,463,463,,,,,,,,,,,,,4061.9957384000004,4063.0547247,,,,,,,4065.2806578000004,4065.2806578000004,4065.2806578000004,4065.2806578000004,4065.2806578000004,4065.2806578000004,4065.2806578000004,4065.2806578000004,None,None,None,,,,,,,,,,,4061.9957384000004,4061.9957384000004,None,,,4063.0547247,n,1.0454497000002618,4061.9957384000004,4061.9957384000004,4063.0547247,4065.2806578000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,464,464,464,,,,,,,,,,,,,4065.2806578000004,4066.3388912000005,,,,,,,4068.5655675000003,4068.5655675000003,4068.5655675000003,4068.5655675000003,4068.5655675000003,4068.5655675000003,4068.5655675000003,4068.5655675000003,None,None,None,,,,,,,,,,,4065.2806578000004,4065.2806578000004,None,,,4066.3388912000005,n,0.77688450000025,4065.2806578000004,4065.2806578000004,4066.3388912000005,4068.5655675000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,465,465,465,,,,,,,,,,,,,4068.5655675000003,4069.6215728,,,,,,,4071.8457660999998,4071.8457660999998,4071.8457660999998,4071.8457660999998,4071.8457660999998,4071.8457660999998,4071.8457660999998,4071.8457660999998,None,None,None,,,,,,,,,,,4068.5655675000003,4068.5655675000003,None,,,4069.6215728,n,0.8937250000001029,4068.5655675000003,4068.5655675000003,4069.6215728,4071.8457660999998,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
S,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,466,466,466,,,,,,,,,,,,,4071.8457660999998,4072.9051332000004,,,,,,,4074.9345955000003,4074.9345955000003,4074.9345955000003,4074.9345955000003,4074.9345955000003,4074.9345955000003,4074.9345955000003,4074.9345955000003,None,None,None,,,,,,,,,,,4071.8457660999998,4071.8457660999998,None,,,4072.9051332000004,n,0.9623632999993958,4071.8457660999998,4071.8457660999998,4072.9051332000004,4074.9345955000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,467,467,467,,,,,,,,,,,,,4074.9345955000003,4075.9879759,,,,,,,4078.0207460000006,4078.0207460000006,4078.0207460000006,4078.0207460000006,4078.0207460000006,4078.0207460000006,4078.0207460000006,4078.0207460000006,None,None,None,,,,,,,,,,,4074.9345955000003,4074.9345955000003,None,,,4075.9879759,c,0.7504869999995378,4074.9345955000003,4074.9345955000003,4075.9879759,4078.0207460000006,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
S,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,468,468,468,,,,,,,,,,,,,4078.0207460000006,,,,,,,,4081.3186591,4081.3186591,4081.3186591,4081.3186591,4081.3186591,4081.3186591,4081.3186591,4081.3186591,None,None,None,,,,,,,,,,,4078.0207460000006,4078.0207460000006,None,,,4079.088163,c,0.6188468000002274,4078.0207460000006,4078.0207460000006,4079.088163,4081.3186591,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
T,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,469,469,469,,,,,,,,,,,,,4081.3186591,4082.3728136000004,,,,,,,4084.4021388000006,4084.4021388000006,4084.4021388000006,4084.4021388000006,4084.4021388000006,4084.4021388000006,4084.4021388000006,4084.4021388000006,None,None,None,,,,,,,,,,,4081.3186591,4081.3186591,None,,,4082.3728136000004,n,1.077593999999607,4081.3186591,4081.3186591,4082.3728136000004,4084.4021388000006,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
F,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,470,470,470,,,,,,,,,,,,,4084.4021388000006,4085.4571585,,,,,,,4087.6879873000003,4087.6879873000003,4087.6879873000003,4087.6879873000003,4087.6879873000003,4087.6879873000003,4087.6879873000003,4087.6879873000003,None,None,None,,,,,,,,,,,4084.4021388000006,4084.4021388000006,None,,,4085.4571585,n,1.2191482000000349,4084.4021388000006,4084.4021388000006,4085.4571585,4087.6879873000003,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,471,471,471,,,,,,,,,,,,,4087.6879873000003,,,,,,,,4090.9801570000004,4090.9801570000004,4090.9801570000004,4090.9801570000004,4090.9801570000004,4090.9801570000004,4090.9801570000004,4090.9801570000004,None,None,None,,,,,,,,,,,4087.6879873000003,4087.6879873000003,None,,,4088.7542985000005,n,0.8572426000002622,4087.6879873000003,4087.6879873000003,4088.7542985000005,4090.9801570000004,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,472,472,472,,,,,,,,,,,,,4090.9801570000004,4092.0359639000003,,,,,,,4094.0674045,4094.0674045,4094.0674045,4094.0674045,4094.0674045,4094.0674045,4094.0674045,4094.0674045,None,None,None,,,,,,,,,,,4090.9801570000004,4090.9801570000004,None,,,4092.0359639000003,c,0.7344432000001859,4090.9801570000004,4090.9801570000004,4092.0359639000003,4094.0674045,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Z,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,473,473,473,,,,,,,,,,,,,4094.0674045,4095.1326071,,,,,,,4097.1603936,4097.1603936,4097.1603936,4097.1603936,4097.1603936,4097.1603936,4097.1603936,4097.1603936,None,None,None,,,,,,,,,,,4094.0674045,4094.0674045,None,,,4095.1326071,n,0.5423216999999738,4094.0674045,4094.0674045,4095.1326071,4097.1603936,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
J,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,474,474,474,,,,,,,,,,,,,4097.1603936,4098.2213191,,,,,,,4100.452085299999,4100.452085299999,4100.452085299999,4100.452085299999,4100.452085299999,4100.452085299999,4100.452085299999,4100.452085299999,None,None,None,,,,,,,,,,,4097.1603936,4097.1603936,None,,,4098.2213191,n,0.5739485999999658,4097.1603936,4097.1603936,4098.2213191,4100.452085299999,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,475,475,475,,,,,,,,,,,,,4100.452085299999,4101.5050227,,,,,,,4103.7317754999995,4103.7317754999995,4103.7317754999995,4103.7317754999995,4103.7317754999995,4103.7317754999995,4103.7317754999995,4103.7317754999995,None,None,None,,,,,,,,,,,4100.452085299999,4100.452085299999,None,,,4101.5050227,n,0.5787550000002,4100.452085299999,4100.452085299999,4101.5050227,4103.7317754999995,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
M,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,476,476,476,,,,,,,,,,,,,4103.7317754999995,4104.7884859999995,,,,,,,4107.02276,4107.02276,4107.02276,4107.02276,4107.02276,4107.02276,4107.02276,4107.02276,None,None,None,,,,,,,,,,,4103.7317754999995,4103.7317754999995,None,,,4104.7884859999995,n,0.5980176000009294,4103.7317754999995,4103.7317754999995,4104.7884859999995,4107.02276,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
B,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,477,477,477,,,,,,,,,,,,,4107.02276,4108.0885055,,,,,,,4110.3157811,4110.3157811,4110.3157811,4110.3157811,4110.3157811,4110.3157811,4110.3157811,4110.3157811,None,None,None,,,,,,,,,,,4107.02276,4107.02276,None,,,4108.0885055,n,0.5071913999997548,4107.02276,4107.02276,4108.0885055,4110.3157811,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,478,478,478,,,,,,,,,,,,,4110.3157811,4111.3824692,,,,,,,4113.4155968,4113.4155968,4113.4155968,4113.4155968,4113.4155968,4113.4155968,4113.4155968,4113.4155968,None,None,None,,,,,,,,,,,4110.3157811,4110.3157811,None,,,4111.3824692,n,0.9404799000000992,4110.3157811,4110.3157811,4111.3824692,4113.4155968,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
Q,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,479,479,479,,,,,,,,,,,,,4113.4155968,4114.4716217,,,,,,,4116.7057119,4116.7057119,4116.7057119,4116.7057119,4116.7057119,4116.7057119,4116.7057119,4116.7057119,None,None,None,,,,,,,,,,,4113.4155968,4113.4155968,None,,,4114.4716217,n,0.9244580000010671,4113.4155968,4113.4155968,4114.4716217,4116.7057119,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
K,True,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,480,480,480,,,,,,,,,,,,,4116.7057119,4117.7714804,,,,,,,4120.0025215,4120.0025215,4120.0025215,4120.0025215,4120.0025215,4120.0025215,4120.0025215,4120.0025215,None,None,None,,,,,,,,,,,4116.7057119,4116.7057119,None,,,4117.7714804,c,0.6403030000007846,4116.7057119,4116.7057119,4117.7714804,4120.0025215,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
V,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,481,481,481,,,,,,,,,,,,,4120.0025215,4121.0547306,,,,,,,4123.2827601,4123.2827601,4123.2827601,4123.2827601,4123.2827601,4123.2827601,4123.2827601,4123.2827601,None,None,None,,,,,,,,,,,4120.0025215,4120.0025215,None,,,4121.0547306,n,0.6199515000004965,4120.0025215,4120.0025215,4121.0547306,4123.2827601,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
P,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,482,482,482,,,,,,,,,,,,,4123.2827601,4124.3384921,,,,,,,4126.3670808,4126.3670808,4126.3670808,4126.3670808,4126.3670808,4126.3670808,4126.3670808,4126.3670808,None,None,None,,,,,,,,,,,4123.2827601,4123.2827601,None,,,4124.3384921,n,0.5448856000000148,4123.2827601,4123.2827601,4124.3384921,4126.3670808,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
C,False,2,letter,4,False,False,robot_stimuli\\filler.mp4,10,,,,,,,,,0,483,483,483,,,,,,,,,,,,,4126.3670808,4127.4223790999995,,,,,,,4129.6483818,4129.6483818,4129.6483818,4129.6483818,4129.6483818,4129.6483818,4129.6483818,4129.6483818,None,None,None,,,,,,,,,,,4126.3670808,4126.3670808,None,,,4127.4223790999995,n,0.7083006000000012,4126.3670808,4126.3670808,4127.4223790999995,4129.6483818,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
